z,y0,y1,influence_0,x
0.43211120560090255,0.0071348711294630385,0.051438768057729956,0.3333333333333333,0.050200693606478275
0.17421526319883063,-0.08955003606377257,0.12501327098473186,0.375,0.8328799316617063
0.17094368527750203,0.009959580734660037,0.28885962597025666,0.3076923076923077,0.4867237787099342
0.8276322476206412,0.10328946599685492,0.6006428629128291,0.7142857142857143,0.09574152417296977
0.587171260125725,-0.28762512933089285,0.007786441610347139,0.5,0.8806004995041848
0.459353745644712,-0.14707468717898642,0.8058532016823468,0.6111111111111112,0.5300154297895423
0.82268475801786,0.016424296715094308,0.6777943590788446,0.6666666666666666,0.9555836248575413
0.8215481108679935,0.4003439870282448,0.8858956513531193,0.5454545454545454,0.2290625267849986
0.3071202514971392,-0.2539750422401323,-0.03164872406597574,0.5,0.47381709315379383
0.20089437575483526,-0.0488599512683192,0.1080066421648086,0.4166666666666667,0.16106306017126149
0.403232457863564,-0.12896964679775952,0.34617939865876507,0.4,0.2299812831785406
0.9478893323523689,0.2674276502821708,0.8102509754542857,0.7272727272727273,0.9290184972621085
0.677544430493336,0.049603073399844114,0.7030058225536474,0.5384615384615384,0.9207142399549033
0.6089751041161869,0.32945404963065344,0.910866102755951,0.35714285714285715,0.8323784621854012
0.6723633680516979,0.022004942808513433,0.15529499529836302,0.35714285714285715,0.5796234565065216
0.007982611106041149,0.3265967672417234,0.2057387509115775,0.5,0.2957432611231261
0.33655991617261183,0.23017459363809642,0.7586735783011866,0.5714285714285714,0.5788814271548314
0.3572723342389582,-0.09050764986494096,0.3931985058433127,0.7142857142857143,0.9766141282080296
0.486059987461812,0.258073167154606,0.6625263474233742,0.4,0.29012098940393427
0.8782824185340841,-0.030608448967544805,0.6745604579995796,0.3333333333333333,0.5682202426511981
0.7549086903111956,0.20619134441987436,0.8274964528720936,0.4,0.92880826327874
0.6304649443573384,-0.15484624523928242,0.10409637771388836,0.75,0.9676913627096219
0.3764836859566185,-0.1181650961962328,0.3753129415081879,0.4444444444444444,0.13713179546457255
0.590161594502757,0.049633390275980176,0.6817301340745041,0.3333333333333333,0.7413842194177774
0.7373287438488043,-0.17446071164367613,0.2265473095625719,0.3333333333333333,0.9599683629295315
0.5961464515319591,-0.1769600723800921,0.2248639628857678,0.6666666666666666,0.7580813730519353
0.09247963242805102,-0.14279135662290446,0.00046916056341100854,0.5238095238095238,0.5391214488663633
0.40227095813528313,0.23617614210483115,0.6426323688981835,0.625,0.7521430008870837
0.5896864996317068,0.2866342438601445,0.5240698845923231,0.5333333333333333,0.5747085406198879
0.11541288301832131,-0.4479208257393295,-0.023719637381362662,0.5714285714285714,0.5766427119037706
0.38819425727322265,0.0923565213739686,0.14361922024080118,0.4,0.15679369063566762
0.05976144971458919,-0.252897206213873,0.2507280322754179,0.7,0.2424013821896991
0.5839578475721823,0.14984624694128568,0.3048126078131096,0.42857142857142855,0.7648674787358288
0.16672539736308,-0.19009166139174735,-0.14403062359857854,0.6153846153846154,0.1640941576972561
0.34809538190085,-0.3103322684775659,0.33056386392076187,0.5625,0.8689172640094315
0.4218991186515809,0.07657081810010204,0.26048722262728186,0.46153846153846156,0.8801431096515903
0.24947386960516216,-0.18393747123112983,0.1087921284596442,0.5,0.08721844445267612
0.7699528020940497,-0.5142675752980082,0.10772659284264673,0.45454545454545453,0.9312557219387241
0.5513102155520662,0.13846551185714967,0.4121533956457369,0.4,0.4074231931986624
0.026292055508836065,-0.26779059472478817,0.13162945586399405,0.5555555555555556,0.718343694357533
0.7709758156859574,0.21426369653982608,0.7836373411788515,0.5384615384615384,0.27395454450334233
0.09321751359533725,-0.2843981223780997,0.4183195680457169,0.5,0.4756580653356399
0.7027962033938827,0.1231228114412751,0.7577617458553467,0.5,0.5712720989141803
0.5795388320933598,0.1324090593098566,0.4750719547748686,0.3,0.7953111407865031
0.5992178074262863,-0.020005080429464948,0.20674434052164647,0.4117647058823529,0.49255674517651205
