z,y0,y1,influence_0,x
0.8701241366272119,0.014761440879913573,0.4836915342039866,0.3333333333333333,0.8056126484520902
0.5822769286725598,0.04379090060096612,0.7107147696550447,0.6,0.08564645309057428
0.27883894070106907,0.2313125899331786,0.4347963825133667,0.7142857142857143,0.24437951602435493
0.18591123209017923,-0.1123059267382729,0.19225625066346635,0.6666666666666666,0.8928055864110915
0.4111001279251132,-0.13542976969540105,0.2371515402603513,0.8,0.47861108066366376
0.11737554713471554,-0.4783871797810674,-0.09412350057829622,0.5,0.19040067625794943
0.684968744374135,-0.5479345670518954,0.09795340485617386,0.8,0.25304423289892997
0.4376110596596504,0.2329749083660344,0.786946669363707,0.25,0.7623392476916406
0.5562293251719702,-0.17943613168758918,0.005617354096697225,0.75,0.9585402388542027
0.3670803216193239,0.27388212644723364,0.7255581952997864,0.5,0.762317523333699
0.40236572881420285,0.22278867566900318,0.3425149036984655,0.5,0.3200071264548999
0.11304070069439631,-0.14231336107706083,0.0544971513989275,0.3333333333333333,0.7915814055455913
0.44703084626748935,-0.1773039655511819,0.5239211908788648,0.16666666666666666,0.4895210483183816
0.5854451165110357,0.49988038164134396,0.5086175078921907,0.5,0.29635068449949553
0.16198510384493825,0.20628030807350792,0.4860454546765326,0.5555555555555556,0.6019612076672751
0.5207187880526836,-0.04361844188339965,0.376464871728467,1.0,0.22195087706133376
0.3260511261378255,-0.18264968410639365,0.46041502036228876,0.5,0.3860726209243748
0.699186237944441,-0.1984607332505218,0.23584504161325426,0.75,0.006597664201326903
0.36639454891628365,0.051297493927627204,0.8571486320437419,1.0,0.3581746375941489
0.8363745082660552,-0.3592844479166085,0.41547770479816876,1.0,0.19671433235614422
0.48134294324751736,0.07854956966459864,0.9916893834676064,0.6666666666666666,0.40962176915753945
0.516502297991861,0.09792449695408956,-0.09539963790228667,0.4,0.10956164233446897
0.38304812816936906,-0.059180336816400655,1.0380394826442478,0.8,0.08570312337117136
0.9975408958775808,-0.07414529664043021,0.7168716791085881,0.6666666666666666,0.7475955037311852
0.5142444882517789,0.22027551853169636,0.3262608533023741,0.6666666666666666,0.18300984615728033
0.5590532743284707,-0.07105336353637047,-0.15227209101188433,0.25,0.015087390905166198
0.03444976810857148,-0.5164619344299336,-0.24452045903642738,0.0,0.9137511872205651
0.7199300263673346,-0.11865436759429561,0.241413674891564,0.3333333333333333,0.9259405376760327
0.42100354760724235,-0.05908189883609673,0.3822398013571367,0.8,0.5828703770935633
0.43693512529224887,-0.36360222034358136,0.6064175320086422,0.6666666666666666,0.31261954974745043
0.28170075378898063,-0.002783170202415905,0.3777622170868508,0.5,0.9982675680119899
0.9002743380567129,-0.17899918907216705,-0.056531455822527554,0.3333333333333333,0.15001405082385155
0.669612278107202,-0.13690274409068703,0.5515859278867385,0.25,0.9944814722908323
0.4560687504885217,0.20731714371912613,0.7346010130083143,0.75,0.12496399018079785
0.28980434477223604,-0.23101977727939363,0.17184053887435502,0.3333333333333333,0.3510546414045185
0.5258189634647219,0.16200804254546164,0.518913305462962,0.3333333333333333,0.5310583246744428
0.5592420615015617,0.1207036163959585,0.7956655043014709,1.0,0.3236036385238463
0.7452838317804862,0.08931034159971837,0.40941456815035726,0.5,0.806417367773567
0.8283462535733034,0.013055655652685016,0.3069671408274754,0.0,0.9603192596307932
0.8236944519250492,-0.0036056159382315406,0.19000863455599298,0.6666666666666666,0.5394744309726107
0.07714031987919201,-0.1994481518046573,-0.09365968377946272,0.0,0.49932527745900834
0.6448620703608028,0.05180877067453935,0.01932314659883627,0.3333333333333333,0.801123907138369
0.30925758563654715,-0.3614855978375584,0.26335345364857715,0.75,0.7970989519399762
0.524253715876378,0.14798286630771026,0.5086568757186523,0.7777777777777778,0.11986628696399715
0.9580923375341418,0.3615255590210863,0.7134211156520093,0.2,0.2459858565996741
0.8832009558840542,-0.0007732320130649922,0.41382859167130953,0.5,0.626783088269643
0.29543189013568993,-0.1824788375955292,0.1657440715706494,0.5,0.37725025715584737
0.5123759884616795,-0.21210281565706438,0.30879994559321133,0.8333333333333334,0.06345742593276682
0.08870241768428277,-0.16004092676041973,0.26859441246474114,0.6666666666666666,0.37319863068117876
0.64171673108783,0.219155092096012,0.9162719344569168,0.3333333333333333,0.07411585222570116
0.13242055371161865,-0.01623223519752441,0.24721325543123523,0.0,0.04444198706739688
0.7664858145798341,0.04510979023346592,0.5940094770676204,0.0,0.2930118811346868
0.07674224020171683,-0.08436676751530728,0.038475238602233536,0.4,0.7545425211849653
0.3310438226975936,0.1799470986453894,0.6495160430151246,0.2,0.9532474214057496
0.6798515871831774,-0.10064477552384013,0.6191306679232318,0.5,0.5887485227251591
0.5092130794607137,-0.06000843643669937,0.3691156025226926,0.6666666666666666,0.9879402670670555
0.6551461402465864,-0.01009867284870112,0.0806089745115041,0.0,0.19807449786873876
0.6021203578124608,-0.024012112613342435,0.721379864682508,1.0,0.04296878218210631
0.7190545575486664,0.13361127195439057,0.39308025907767774,0.25,0.38370420165888686
0.4152192354183156,0.06966229091134096,0.7113269456199781,0.6,0.7809414285153898
0.39654162919866054,-0.08769649524606217,0.37002698533140616,0.3333333333333333,0.7631174432843942
0.8251389638581726,0.13661289638119128,0.29876269323565735,0.0,0.8642419731112929
0.7125517536588033,-0.34641982111007097,-0.13898379050863124,0.42857142857142855,0.5372399039534632
0.09793715214676801,-0.09357809012576783,0.35971792563080685,0.6666666666666666,0.5266766957283981
0.8421542585708816,0.09558953786152861,0.5874746720420378,1.0,0.8159569701371645
0.44082108768959904,0.069042825291736,0.49328824006088295,0.5,0.12912113846325912
0.3739892442679148,0.21137940181505424,0.521228594044326,0.3333333333333333,0.7202795356723456
0.9136758197147565,0.15285923586192557,0.8300098853843361,0.6666666666666666,0.06683133145592302
0.5477780167591131,-0.4378341528487284,0.042264182071231046,0.16666666666666666,0.01534090572860014
0.2519372628606047,0.19593717626885998,0.3874396474099744,0.6,0.5462040349499933
0.027473941374380195,-0.08907530864894397,0.12661560114033055,0.5,0.09218890863291451
0.20625729961374029,0.2860875125136476,-0.1510499181631914,0.0,0.17170437946794403
0.5908853614775331,0.25471124351121505,0.709350736340381,0.4,0.3336039494667591
0.16365152801194183,-0.4865141600953921,0.4343088092294918,1.0,0.11671916814082994
0.8369281639209688,0.3180261632459218,0.7213671853792148,0.42857142857142855,0.562586703539477
0.7752031711315356,0.37309326075052757,0.61277515538991,0.625,0.41093136589408796
0.1690414563978564,0.20460579507999238,0.7923357442251424,1.0,0.28584169213022836
0.7669943292836144,0.21646432964903872,0.521451894775955,0.5,0.3981472048978115
0.335365849068224,0.03505558698999362,0.3582098513175087,0.5,0.4272124429843197
0.47239795478750024,-0.24460000975450005,0.5306797136711228,0.3333333333333333,0.8858256316820209
0.21506437107336818,0.08145496866512993,0.4090027676622829,0.6,0.4370513433075318
0.9120939993482243,0.16745098954299747,0.4706167361470267,0.5,0.6170603100656888
0.7592076514417425,0.021405256807164576,0.6613834342362719,0.6666666666666666,0.05532146800472615
0.6765613576725774,0.4023268025109368,0.92908502093251,1.0,0.928543776915434
0.021376281366212724,-0.03296253117874219,-0.04224979990497427,0.5,0.7572593796835329
0.6608743268938546,0.01040198659113261,0.18650440607633734,0.0,0.9758807191470513
0.094439590374785,-0.0732396793059598,0.42950613257193293,0.5714285714285714,0.2516588486426602
0.8311625697859529,0.1628309831946938,0.306379569856569,0.2,0.9681493711346337
0.11274904240000116,-0.09594531003194948,0.1758919516370664,0.0,0.13996874216213195
0.5668296093599882,-0.30705610964555213,0.1037305847646452,0.5555555555555556,0.7118132213261392
0.17462608677822655,0.03361870040294619,-0.30239495191929133,0.0,0.06917660160030148
0.7906066290530853,-0.1056394014499998,0.5187678374653268,0.75,0.6050391293007165
0.033682798780728995,0.1339627155747832,0.3320996725696305,1.0,0.05952488938339007
0.7959711823591975,0.09418722488192285,0.9043843772330042,1.0,0.362887120491038
0.6894372729004399,0.041393551638683426,0.20634255812526037,0.4,0.2584735145686684
0.4918456636903529,-0.27184413185247835,0.24995859162148312,0.8,0.02612698446065609
0.08855376970060502,0.06723460951679106,-0.10966751796235387,0.0,0.7325797418761093
0.9375502625627335,0.2222853287133512,0.5944352232940918,0.4,0.45145854848872025
0.0843622262855469,0.09392145033711008,0.22962258206433725,0.2,0.8631900153867232
0.4693936699909217,-0.20483359216350888,0.18289797686683823,0.5,0.5299239580039274
